·Ó¤ù,ºØÃş,°_ÂI(x¶b),°_ÂI(y¶b),ªø«×,¼e«×
img1922,0,654,560,12,19
img1922,0,716,542,19,15
img1922,1,693,519,17,14
img1922,1,588,552,66,47
img1922,0,706,540,24,16
img1922,0,690,539,24,14
img1922,0,741,606,28,19
img1922,0,711,557,26,17
img1922,0,689,551,21,17
img1922,0,725,601,30,22
img1922,0,706,540,23,16
img1922,0,691,540,24,15
img1922,0,690,551,21,17
img1922,0,1316,529,15,14
img1923,2,568,958,8,6
img1923,0,1876,150,38,19
img1923,2,565,960,9,6
img1923,2,773,487,8,11
img1923,2,1249,202,12,11
img1923,2,797,118,9,15
img1923,2,557,965,8,8
img1923,3,527,934,21,8
img1923,3,65,711,29,11
img1923,3,540,812,23,11
img1923,3,774,484,9,20
img1923,3,796,116,9,23
img1923,3,523,954,23,10
img1923,3,48,989,18,23
img1923,2,49,1028,14,10
img1923,3,529,909,23,10
img1923,3,526,944,21,8
img1923,3,45,1028,27,11
img1923,0,52,140,32,27
img1923,3,538,868,20,15
img1923,0,792,441,24,49
img1923,0,0,986,35,27
img1923,0,993,1047,60,23
img1923,0,579,942,48,65
img1923,0,347,1012,53,33
img1923,1,613,696,26,50
img1923,0,496,972,51,66
img1923,0,210,907,38,64
img1923,0,307,919,32,57
img1923,1,264,912,42,69
img1923,0,49,139,33,29
img1923,2,775,485,8,10
img1923,2,774,491,7,8
img1923,3,797,118,10,20
img1923,0,792,452,20,36
img1923,3,774,485,10,20
img1923,0,834,0,20,32
img1923,2,1246,204,16,11
img1923,2,774,485,8,10
img1923,3,773,485,10,20
img1923,2,1245,204,17,11
img1923,2,556,965,12,9
img1923,3,538,870,24,14
img1923,3,528,954,20,11
img1923,3,526,934,23,10
img1923,3,526,941,23,12
img1923,0,500,975,47,62
img1923,3,541,813,22,12
img1923,1,612,696,27,52
img1923,3,531,910,22,11
img1923,0,578,943,51,64
img1923,1,264,913,43,69
img1923,1,211,908,38,64
img1923,0,348,1013,52,29
img1923,0,306,919,32,57
img1923,2,774,492,7,8
img1923,3,538,870,23,14
img1923,0,498,975,48,62
img1923,0,792,454,20,35
img1923,3,530,910,24,11
img1923,3,774,485,10,21
img1923,0,577,943,50,64
img1923,1,612,695,28,53
img1923,0,347,1013,53,29
img1923,3,773,485,10,21
img1924,0,448,130,35,50
img1924,0,497,514,60,27
img1924,0,980,302,24,57
img1924,0,517,548,60,27
img1924,0,526,39,30,65
img1924,0,85,355,27,56
img1924,0,882,301,26,60
img1924,0,1010,413,24,57
img1924,0,583,647,26,51
img1924,0,563,328,30,56
img1924,0,1018,294,26,61
img1924,0,341,141,30,60
img1924,0,651,230,29,60
img1924,0,115,346,33,60
img1924,0,512,589,62,23
img1924,0,698,639,26,60
img1924,0,837,662,26,60
img1924,0,216,36,27,50
img1924,0,200,155,30,61
img1924,0,628,643,27,60
img1924,0,1021,561,59,26
img1924,0,46,354,36,66
img1924,0,854,426,62,29
img1924,0,945,296,24,60
img1924,0,161,159,32,61
img1924,0,248,24,35,61
img1924,0,806,638,26,60
img1924,0,505,646,32,60
img1924,0,879,662,24,57
img1924,0,544,657,32,47
img1924,0,179,25,33,65
img1924,0,943,415,24,54
img1924,0,784,419,60,27
img1924,0,1054,291,26,57
img1924,0,874,217,27,58
img1924,0,748,230,26,57
img1924,0,820,302,26,61
img1924,0,720,224,26,50
img1924,0,976,411,27,60
img1924,0,776,648,24,54
img1924,0,683,224,27,61
img1924,0,997,521,59,26
img1924,0,1009,212,26,60
img1924,0,906,218,27,60
img1924,0,600,322,27,58
img1924,0,752,312,26,57
img1924,0,121,32,33,64
img1924,0,781,221,27,64
img1924,0,972,214,30,61
img1924,0,940,210,27,64
img1924,0,618,232,30,64
img1924,0,843,217,26,61
img1924,0,801,102,27,53
img1924,0,914,297,24,61
img1924,0,464,692,50,46
img1924,0,784,305,30,61
img1924,0,342,141,31,61
img1924,0,450,135,32,46
img1924,0,526,40,32,64
img1924,0,518,550,63,27
img1924,0,86,356,27,55
img1924,0,497,516,53,24
img1924,0,180,26,35,66
img1924,0,116,348,31,59
img1924,0,121,33,33,62
img1924,0,513,589,61,25
img1924,0,563,330,29,56
img1924,0,200,157,31,60
img1924,0,215,38,29,50
img1924,0,45,355,37,68
img1924,0,161,159,33,61
img1924,0,602,323,27,58
img1924,0,249,24,33,59
img1924,0,855,426,61,28
img1924,0,526,40,32,66
img1924,0,940,213,19,62
img1924,0,497,516,54,24
img1924,0,944,296,15,59
img1924,0,801,103,25,53
img1924,0,652,232,27,59
img1924,0,786,420,60,27
img1924,0,749,229,26,58
img1924,0,617,234,30,64
img1924,0,750,311,28,58
img1924,0,883,303,25,58
img1924,0,719,224,26,51
img1924,0,685,226,26,60
img1924,0,844,218,27,59
img1924,0,782,221,28,64
img1924,0,905,218,29,60
img1924,0,874,217,27,57
img1924,0,821,303,26,61
img1924,0,913,297,26,61
img1924,0,785,306,29,62
img1924,0,1008,415,27,58
img1924,0,943,416,24,56
img1924,0,1055,292,26,56
img1924,0,651,232,27,59
img1924,0,998,522,59,26
img1924,0,750,229,26,58
img1924,0,1022,562,59,26
img1924,0,980,304,24,55
img1924,0,941,212,28,63
img1924,0,973,214,29,60
img1924,0,1019,293,26,62
img1924,0,1009,214,26,60
img1924,0,976,414,27,60
img1924,0,946,296,24,59
img1924,0,820,303,28,61
img1924,0,913,297,25,61
img1924,0,1019,293,25,62
img1924,0,518,550,63,28
img1924,0,584,650,26,51
img1924,0,465,691,49,48
img1924,0,544,657,31,48
img1924,0,507,646,30,59
img1924,0,879,663,25,57
img1924,0,627,643,29,61
img1924,0,696,640,28,60
img1924,0,775,649,25,53
img1924,0,544,657,32,48
img1924,0,506,646,31,59
img1924,0,806,638,27,60
img1924,0,838,662,26,60
img1925,0,639,707,42,29
img1925,0,778,0,32,50
img1925,0,648,1040,60,34
img1925,0,640,643,56,30
img1925,0,642,347,60,30
img1925,0,780,791,27,57
img1925,0,647,379,59,33
img1925,0,639,740,57,31
img1925,0,637,317,56,30
img1925,0,783,307,24,57
img1925,0,289,52,33,51
img1925,0,776,459,30,62
img1925,0,419,44,30,50
img1925,0,478,476,63,31
img1925,0,354,55,30,51
img1925,0,647,415,54,30
img1925,0,775,963,29,58
img1925,0,485,43,32,65
img1925,0,478,413,65,34
img1925,0,774,632,30,69
img1925,0,964,434,27,61
img1925,0,630,284,62,31
img1925,0,126,58,35,51
img1925,0,636,251,62,30
img1925,0,257,54,33,54
img1925,0,82,52,39,57
img1925,0,642,610,71,34
img1925,0,643,838,63,34
img1925,0,83,52,38,59
img1925,0,420,43,30,49
img1925,0,354,56,32,54
img1925,0,477,414,66,31
img1925,0,290,50,31,56
img1925,0,128,57,35,54
img1925,0,258,54,32,54
img1925,0,487,43,29,66
img1925,0,478,478,62,28
img1925,0,419,43,29,49
img1925,0,783,309,24,57
img1925,0,478,414,66,31
img1925,0,487,43,30,66
img1925,0,781,0,29,51
img1925,0,648,419,52,26
img1925,0,777,460,29,63
img1925,0,477,478,62,28
img1925,0,630,284,63,31
img1925,0,642,349,59,29
img1925,0,646,382,63,28
img1925,0,635,252,66,28
img1925,0,635,317,58,29
img1925,0,784,309,23,57
img1925,0,963,433,29,62
img1925,0,647,382,62,28
img1925,0,964,432,29,64
img1925,0,478,479,62,28
img1925,0,638,709,36,29
img1925,0,647,1038,61,40
img1925,0,638,645,52,29
img1925,0,781,792,25,59
img1925,0,640,611,72,33
img1925,0,775,631,30,72
img1925,0,776,963,27,57
img1925,0,646,841,63,30
img1925,0,477,479,62,28
img1925,0,640,740,52,31
img1925,0,647,1038,61,39
img1925,0,776,963,28,57
img1925,0,963,441,29,56
img1925,0,965,441,27,56
img1926,0,110,477,78,41
img1926,0,879,511,84,38
img1926,0,983,515,75,35
img1926,0,302,492,74,34
img1926,0,494,502,81,34
img1926,0,396,499,87,34
img1926,0,689,503,78,35
img1926,0,777,511,84,34
img1926,0,592,504,75,33
img1926,0,108,479,79,41
img1926,0,302,492,75,35
img1926,0,592,504,47,32
img1926,0,493,500,82,35
img1926,0,396,497,86,36
img1926,0,880,510,79,40
img1926,0,593,505,74,33
img1926,0,690,504,76,36
img1926,0,778,510,83,35
img1926,0,942,297,76,37
img1926,0,982,516,76,35
img1926,0,880,510,83,40
img1926,0,1454,624,82,15
img1926,0,983,516,76,35
img1926,0,108,480,79,40
img1926,0,592,505,47,32
img1926,0,493,502,81,34
img1926,0,592,505,75,33
img1926,0,690,504,76,35
img1926,0,880,510,79,39
img1926,0,982,516,76,36
img1926,0,880,510,83,39
img1926,0,1452,630,90,40
img1927,0,744,71,15,34
img1927,0,665,893,33,65
img1927,0,701,532,21,47
img1927,0,715,353,20,42
img1927,0,744,71,16,34
img1927,0,701,531,26,49
img1927,0,715,352,21,43
img1927,0,665,893,33,68
img1928,2,624,660,14,13
img1928,2,435,137,10,20
img1928,2,519,627,13,20
img1928,2,484,314,14,21
img1928,2,440,134,11,19
img1928,2,476,120,10,18
img1928,0,0,477,37,77
img1928,0,276,307,31,60
img1928,0,23,309,37,61
img1928,0,57,58,31,49
img1928,0,275,174,23,41
img1928,0,276,58,25,45
img1928,0,39,178,33,57
img1928,2,435,135,14,22
img1928,2,442,136,11,19
img1928,2,520,628,12,11
img1928,2,474,121,12,17
img1928,2,485,316,14,19
img1928,0,57,59,32,50
img1928,0,23,310,37,63
img1928,0,274,57,28,45
img1928,0,275,308,34,62
img1928,0,38,178,38,60
img1928,0,275,176,25,42
img1928,0,0,479,37,76
img1928,2,435,135,13,22
img1928,2,486,316,14,19
img1928,0,274,307,35,61
img1928,0,275,57,28,45
img1928,2,436,135,14,22
img1928,0,1064,401,52,70
img1928,0,1063,401,53,70
img1928,2,435,137,13,21
img1928,0,275,649,42,70
img1928,0,0,679,16,41
img1928,2,519,628,14,19
img1928,2,474,120,12,17
img1928,0,275,175,25,42
img1928,0,274,307,35,62
img1928,0,0,480,37,76
img1928,2,474,120,11,17
img1928,0,275,307,34,62
img1928,0,275,176,25,43
img1928,0,1062,401,52,70
img1929,2,905,503,42,69
img1929,0,1027,645,122,183
img1929,0,627,549,156,168
img1929,0,1802,514,87,85
img1929,0,1714,262,104,73
img1929,0,1407,340,156,104
img1929,0,1561,305,134,87
img1929,0,904,604,134,197
img1929,0,782,604,114,150
img1929,0,1220,396,170,119
img1929,0,104,5,115,49
img1929,0,68,2,108,38
img1929,2,915,507,30,66
img1929,0,654,548,130,91
img1929,2,916,507,30,66
img1929,0,1215,398,177,123
img1929,0,1407,337,162,108
img1929,0,1795,516,90,78
img1929,0,1407,337,161,108
img1929,0,1714,262,96,72
img1929,0,1281,397,108,114
img1929,0,1566,307,132,86
img1929,0,625,624,14,76
img1929,2,915,505,30,66
img1929,0,881,1035,78,45
img1929,0,1048,646,98,92
img1929,0,1025,704,73,120
img1929,0,880,1035,83,45
img1929,2,916,505,30,66
img1929,0,1047,646,98,92
img1929,0,1216,441,176,76
img1929,0,1796,515,92,76
img1930,0,1082,732,75,31
img1930,0,1284,168,63,35
img1930,0,1376,260,81,34
img1930,0,851,231,30,64
img1930,0,635,650,78,34
img1930,0,965,666,33,74
img1930,0,1040,310,63,31
img1930,0,805,258,36,76
img1930,0,1256,37,72,34
img1930,0,1565,575,68,60
img1930,0,947,854,68,30
img1930,0,1535,389,63,54
img1930,0,805,873,32,70
img1930,0,1182,682,72,34
img1930,0,1164,451,74,31
img1930,0,1076,694,74,31
img1930,0,1086,772,74,30
img1930,0,656,340,63,31
img1930,0,971,579,33,70
img1930,0,1047,356,69,30
img1930,0,661,479,72,31
img1930,0,760,253,30,73
img1930,0,945,813,72,34
img1930,0,650,292,62,38
img1930,0,1178,645,72,34
img1930,0,1159,411,69,34
img1930,0,1184,801,74,38
img1930,0,666,613,74,30
img1930,0,946,772,68,30
img1930,0,852,842,35,72
img1930,0,638,702,72,30
img1930,0,649,246,72,38
img1930,0,1147,372,78,34
img1930,0,1163,531,69,31
img1930,0,1089,862,74,31
img1930,0,660,573,66,30
img1930,0,1179,719,74,38
img1930,0,1099,905,68,31
img1930,0,1082,812,69,31
img1930,0,1179,494,60,31
img1930,0,1072,620,75,31
img1930,0,1189,845,72,34
img1930,0,1610,379,75,38
img1930,0,1168,570,78,34
img1930,0,1639,559,57,60
img1930,0,1064,535,72,34
img1930,0,1184,761,75,35
img1930,0,655,395,74,33
img1930,0,1324,589,63,34
img1930,0,1068,576,74,35
img1930,0,805,258,38,76
img1930,0,852,232,32,64
img1930,0,662,480,72,31
img1930,0,761,253,30,76
img1930,0,654,396,72,32
img1930,0,658,341,62,30
img1930,0,649,247,74,37
img1930,0,661,575,64,30
img1930,0,650,292,60,39
img1930,0,1252,37,27,36
img1930,0,852,232,31,64
img1930,0,1041,309,64,33
img1930,0,760,253,31,76
img1930,0,973,581,32,58
img1930,0,655,396,72,32
img1930,0,1164,532,69,32
img1930,0,649,247,73,37
img1930,0,1165,452,73,32
img1930,0,1159,412,70,34
img1930,0,1179,494,62,32
img1930,0,1046,355,70,30
img1930,0,1149,374,76,35
img1930,0,1169,570,76,35
img1930,0,651,292,60,39
img1930,0,1065,536,70,32
img1930,0,1067,577,74,37
img1930,0,1539,392,60,56
img1930,0,1374,259,83,37
img1930,0,1255,38,73,34
img1930,0,1285,168,57,35
img1930,0,1325,591,64,32
img1930,0,1165,532,69,32
img1930,0,1540,392,60,55
img1930,0,1639,559,58,62
img1930,0,1286,170,57,34
img1930,0,1564,574,70,60
img1930,0,1324,591,64,32
img1930,0,1611,379,76,37
img1930,0,852,843,35,73
img1930,0,638,703,69,30
img1930,0,633,652,78,32
img1930,0,805,874,33,72
img1930,0,662,481,70,30
img1930,0,665,614,74,32
img1930,0,965,664,34,75
img1930,0,946,772,68,31
img1930,0,854,843,34,73
img1930,0,973,580,33,74
img1930,0,1078,696,72,31
img1930,0,1179,645,72,34
img1930,0,1083,732,74,32
img1930,0,1179,494,61,32
img1930,0,1170,570,76,35
img1930,0,1189,847,73,33
img1930,0,1179,721,74,38
img1930,0,665,614,73,32
img1930,0,1073,620,73,32
img1930,0,1184,761,76,38
img1930,0,1165,453,73,32
img1930,0,1101,907,64,30
img1930,0,1165,532,68,31
img1930,0,1081,812,69,32
img1930,0,1091,861,72,33
img1930,0,1065,537,70,33
img1930,0,948,853,68,32
img1930,0,1185,803,73,37
img1930,0,1183,683,70,36
img1930,0,947,815,70,34
img1930,0,1085,772,73,30
img1930,0,965,665,34,74
img1930,0,1178,645,74,34
img1930,0,1084,732,74,32
img1930,0,1325,592,64,31
img1930,0,1179,721,73,38
img1930,0,1183,761,78,38
img1930,0,1163,532,70,31
img1930,0,1091,861,73,33
img1930,0,1085,772,74,30
img1930,0,1563,574,70,60
img1930,0,1639,558,58,63
img1930,0,1324,592,64,31
img1931,3,1525,575,50,23
img1931,3,1411,927,50,29
img1931,3,1426,894,48,27
img1931,3,1389,1006,50,34
img1931,3,1501,630,54,29
img1931,3,1401,974,48,27
img1931,3,1509,603,45,26
img1931,0,1099,985,99,73
img1931,0,745,503,117,69
img1931,0,610,803,126,78
img1931,0,996,729,120,73
img1931,0,1060,546,117,73
img1931,0,776,449,111,69
img1931,0,592,455,116,72
img1931,0,1165,721,122,77
img1931,0,561,932,132,85
img1931,0,895,985,123,81
img1931,0,1104,913,126,84
img1931,0,662,750,114,73
img1931,0,1013,670,128,76
img1931,0,601,873,110,76
img1931,0,799,387,113,76
img1931,0,1228,538,122,77
img1931,0,714,555,120,76
img1931,0,960,860,114,76
img1931,0,915,913,125,88
img1931,0,637,397,111,73
img1931,0,972,787,123,84
img1931,0,1082,491,111,70
img1931,0,665,339,120,73
img1931,0,700,624,114,76
img1931,0,1034,612,120,73
img1931,0,681,687,120,80
img1931,0,1184,659,120,76
img1931,0,592,454,47,64
img1931,0,705,624,68,15
img1931,0,592,456,115,72
img1931,0,800,389,112,76
img1931,0,715,558,120,74
img1931,0,667,341,120,73
img1931,0,638,396,114,72
img1931,0,778,451,108,69
img1931,0,747,503,114,69
img1931,0,704,624,68,15
img1931,0,1228,537,51,66
img1931,0,1060,548,118,72
img1931,0,1083,491,114,72
img1931,0,666,341,120,73
img1931,3,1507,604,45,26
img1931,3,1524,575,50,24
img1931,0,1229,540,122,76
img1931,2,1873,253,13,13
img1931,3,1523,575,50,24
img1931,0,562,935,76,78
img1931,0,529,1005,110,74
img1931,0,864,1049,95,30
img1931,0,562,935,131,86
img1931,0,699,624,116,76
img1931,0,529,1005,130,73
img1931,0,610,807,126,78
img1931,0,895,983,64,76
img1931,0,603,876,108,72
img1931,0,777,450,108,70
img1931,0,684,690,115,76
img1931,0,747,503,114,70
img1931,0,663,749,114,74
img1931,0,864,1052,120,28
img1931,0,698,624,116,76
img1931,0,893,982,130,84
img1931,0,1228,537,51,69
img1931,0,1103,914,132,86
img1931,0,1099,984,102,75
img1931,0,1041,1036,118,43
img1931,0,1014,671,126,74
img1931,0,916,914,126,90
img1931,0,1185,661,94,74
img1931,0,971,786,126,88
img1931,0,778,450,108,70
img1931,0,1083,492,113,70
img1931,0,996,730,120,76
img1931,0,1162,719,116,78
img1931,0,1060,547,118,73
img1931,0,1033,612,118,72
img1931,0,962,862,114,75
img1931,0,663,748,114,75
img1931,3,1410,929,48,22
img1931,3,1502,631,54,29
img1931,3,1506,604,47,26
img1931,3,1391,1007,48,34
img1931,3,1524,573,50,25
img1931,0,1103,914,133,86
img1931,0,1163,720,124,79
img1931,0,1228,539,123,76
img1931,0,1013,671,126,74
img1931,0,970,786,126,88
img1931,0,1034,612,118,72
img1931,0,1186,661,116,74
img1931,3,1501,631,54,29
img1931,3,1390,1007,47,34
img1931,3,1523,574,50,24
img1932,0,670,328,15,8
img1932,0,722,153,9,6
img1932,0,741,148,9,6
img1932,0,755,146,9,6
img1932,0,801,128,12,8
img1932,0,725,553,20,15
img1932,0,804,272,12,8
img1932,0,713,552,20,14
img1932,0,343,582,21,15
img1932,0,1310,515,15,14
img1932,0,388,597,24,14
img1932,0,667,534,15,14
img1932,0,258,538,24,14
img1932,0,225,607,30,19
img1932,0,700,564,20,16
img1932,0,216,605,23,19
img1932,0,202,602,26,19
img1932,0,696,550,23,14
img1932,0,364,588,27,18
img1932,0,682,562,21,18
img1932,0,663,583,14,18
img1932,0,721,567,24,18
img1932,0,765,618,24,18
img1932,0,748,612,24,23
img1932,1,662,547,21,27
img1932,0,184,593,32,19
img1932,1,600,565,66,60
img1932,0,389,598,25,12
img1932,0,368,590,24,15
img1932,0,225,607,34,21
img1932,1,600,567,39,57
img1932,0,258,538,23,15
img1932,0,215,607,24,18
img1932,0,204,602,27,20
img1932,0,183,594,33,20
img1932,0,724,553,22,17
img1932,0,680,325,14,8
img1932,0,711,551,21,16
img1932,1,661,547,22,30
img1932,0,803,271,12,9
img1932,0,662,583,16,18
img1932,0,720,568,27,18
img1932,1,600,566,64,59
img1932,0,697,550,24,16
img1932,0,682,561,24,18
img1932,0,764,616,27,19
img1932,0,698,564,20,16
img1932,0,746,611,27,22
img1932,1,662,547,22,30
img1932,0,803,271,13,9
img1932,0,696,550,23,16
img1932,0,765,616,26,19
img1932,0,1425,237,14,10
img1932,0,1312,514,15,15
img1932,0,1426,237,14,10
img1932,0,1311,514,16,15
img1932,0,75,559,25,14
img1932,0,388,598,24,12
img1932,0,215,607,21,18
img1932,0,224,606,36,22
img1932,0,368,591,23,14
img1932,1,600,567,39,58
img1932,0,258,539,23,14
img1932,0,202,602,27,20
img1932,0,183,594,33,19
img1932,0,389,597,24,13
img1932,0,712,551,20,17
img1932,0,663,584,14,18
img1932,1,661,546,22,31
img1932,0,369,591,23,14
img1932,0,682,562,23,18
img1932,0,721,567,25,18
img1932,1,600,565,64,60
img1932,0,698,563,20,17
img1932,0,765,616,26,20
img1932,0,713,551,20,17
img1932,0,662,584,15,18
img1932,1,662,546,22,31
img1932,0,681,562,23,18
img1932,0,1312,515,15,14
img1933,0,471,367,30,29
img1933,0,630,451,38,34
img1933,0,585,453,41,33
img1933,0,546,455,36,31
img1933,0,759,585,51,49
img1933,0,600,486,42,38
img1933,0,381,428,53,47
img1933,0,237,573,78,38
img1933,0,1119,597,36,64
img1933,0,514,489,42,39
img1933,0,1071,604,42,57
img1933,0,437,700,83,35
img1933,0,507,456,39,34
img1933,0,847,587,42,53
img1933,0,556,487,42,38
img1933,0,892,591,44,56
img1933,0,939,597,45,51
img1933,0,540,455,47,34
img1933,0,600,483,38,42
img1933,0,238,575,80,40
img1933,0,557,486,46,42
img1933,0,506,454,43,36
img1933,0,514,489,48,42
img1933,0,630,457,35,33
img1933,0,759,581,57,56
img1933,0,848,588,43,51
img1933,0,600,483,48,42
img1933,0,558,486,46,42
img1933,0,513,489,49,42
img1933,2,1113,423,21,45
img1933,0,1069,605,45,34
img1933,0,937,596,50,43
img1933,0,1070,605,46,34
img1933,0,540,456,47,33
img1933,0,600,482,38,43
img1933,0,438,701,72,37
img1933,0,237,574,81,39
img1933,0,514,488,48,43
img1933,0,507,454,42,37
img1933,0,557,485,46,42
img1933,0,541,456,46,33
img1933,0,630,459,34,32
img1933,0,600,483,47,42
img1933,0,891,592,45,58
img1933,0,759,580,57,56
img1933,0,848,589,43,54
img1933,0,558,485,46,42
img1933,0,892,592,46,58
img1933,0,1119,599,33,64
img1933,0,1071,606,42,58
img1933,0,939,596,49,56
img1934,0,1031,461,15,8
img1934,0,1381,558,21,11
img1934,0,1366,569,21,11
img1934,0,1030,452,20,8
img1934,0,1165,526,18,15
img1934,0,1025,444,20,8
img1934,0,1368,536,24,11
img1934,0,1380,580,27,14
img1934,0,1345,620,30,14
img1934,0,1354,562,26,12
img1934,1,1444,699,27,24
img1934,1,1251,545,74,31
img1934,0,494,589,16,14
img1934,3,388,455,8,17
img1934,3,466,432,8,16
img1934,3,389,455,8,17
img1934,3,467,432,8,16
img1934,0,1032,459,20,10
img1934,0,1025,442,22,12
img1934,0,1029,452,21,10
img1934,0,1167,528,16,14
img1934,0,1032,459,19,10
img1934,0,1368,536,24,12
img1934,0,1367,569,25,12
img1934,0,1344,619,32,16
img1934,0,1378,557,27,13
img1934,0,1355,561,26,14
img1934,0,1380,579,28,16
img1934,1,1251,545,76,33
img1934,0,1861,366,17,15
img1934,0,1380,557,26,13
img1934,0,1343,619,33,16
img1934,0,1379,579,29,16
img1934,0,493,588,17,15
img1934,3,388,456,8,17
img1934,0,494,588,16,15
img1934,3,389,456,8,17
img1934,0,1034,460,19,10
img1934,0,1025,442,22,11
img1934,0,1025,441,22,12
img1934,0,1166,528,18,14
img1934,0,1367,537,25,12
img1934,0,1366,569,23,13
img1934,0,1379,558,25,12
img1934,0,1380,578,27,16
img1934,0,1355,561,25,14
img1934,1,1445,699,28,26
img1934,1,1251,545,76,34
img1934,0,1380,578,28,16
img1934,1,1444,699,28,26
img1935,3,710,806,26,19
img1936,3,948,93,16,10
img1936,2,1198,0,10,13
img1936,3,948,98,16,9
img1936,1,1050,394,21,48
img1936,2,23,347,16,13
img1936,2,263,134,10,14
img1936,2,272,0,9,15
img1936,2,645,181,6,11
img1936,2,411,187,6,12
img1936,2,416,201,7,10
img1936,1,1143,417,35,43
img1936,2,448,130,6,13
img1936,3,956,115,14,14
img1936,2,442,134,6,12
img1936,2,759,256,6,12
img1936,2,146,93,9,13
img1936,2,445,184,6,11
img1936,2,760,261,6,14
img1936,2,734,205,6,12
img1936,2,445,194,9,10
img1936,2,420,163,6,13
img1936,2,328,131,9,16
img1936,2,329,89,7,12
img1936,2,630,175,6,13
img1936,2,549,152,6,13
img1936,2,571,566,7,16
img1936,2,463,199,9,12
img1936,2,360,126,7,13
img1936,3,948,105,18,10
img1936,2,459,186,10,10
img1936,2,282,88,7,12
img1936,2,401,186,7,13
img1936,2,517,240,6,10
img1936,2,617,390,6,15
img1936,2,435,14,7,15
img1936,2,644,188,6,13
img1936,2,533,182,6,13
img1936,2,425,186,9,11
img1936,2,479,129,6,15
img1936,2,417,55,6,14
img1936,2,189,57,10,15
img1936,2,294,160,9,14
img1936,2,598,179,7,13
img1936,2,457,195,7,11
img1936,2,157,55,10,14
img1936,2,497,197,9,10
img1936,2,501,250,7,12
img1936,2,629,187,7,12
img1936,2,445,143,7,13
img1936,2,289,162,9,13
img1936,2,376,115,9,16
img1936,2,275,159,10,13
img1936,2,521,230,10,11
img1936,2,583,183,7,13
img1936,2,72,112,10,13
img1936,2,101,80,11,14
img1936,2,432,135,6,13
img1936,2,619,190,6,13
img1936,2,501,206,6,10
img1936,2,473,197,7,12
img1936,2,185,108,10,13
img1936,2,473,213,7,13
img1936,2,674,260,6,13
img1936,2,530,214,10,11
img1936,2,525,159,6,13
img1936,2,492,220,6,11
img1936,2,397,177,6,11
img1936,2,500,265,7,13
img1936,2,375,79,9,18
img1936,2,262,157,10,13
img1936,2,416,147,7,14
img1936,2,509,194,6,13
img1936,2,555,152,6,13
img1936,2,101,54,10,16
img1936,2,526,195,6,13
img1936,2,476,176,9,12
img1936,2,456,152,9,12
img1936,2,659,187,7,14
img1936,2,508,210,7,10
img1936,2,395,149,7,15
img1936,2,369,106,7,14
img1936,2,598,163,7,13
img1936,2,495,151,6,12
img1936,2,438,208,9,10
img1936,2,204,110,10,14
img1936,2,528,139,6,14
img1936,2,581,170,7,13
img1936,2,439,170,6,13
img1936,2,346,166,10,14
img1936,2,559,204,6,13
img1936,2,585,157,6,13
img1936,2,426,141,6,13
img1936,2,324,163,10,18
